Contract_One year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,InternetService_Fiber optic,OnlineBackup_No internet service,tenure_standardized,gender_Male,StreamingMovies_Yes,OnlineSecurity_No internet service,Partner_Yes,OnlineSecurity_Yes,DeviceProtection_No internet service,MultipleLines_Yes,Dependents_Yes,SeniorCitizen_1,Contract_Two year,InternetService_No,StreamingMovies_No internet service,StreamingTV_No internet service,StreamingTV_Yes,PhoneService_Yes,TechSupport_No internet service,OnlineBackup_Yes,TotalCharges_standardized,TechSupport_Yes,MonthlyCharges_standardized,PaymentMethod_Mailed check,MultipleLines_No phone service,DeviceProtection_Yes,PaperlessBilling_Yes
0,1,1,0,1,0,0,0.501474084,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1.302230787,1,1.369379058
0,0,0,0,0,1,0,0.184070857,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,-0.976348055,1,-1.277444584
0,0,0,0,0,1,0,0.484856114,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.972355308,0,-1.277444584
0,0,1,0,1,1,0,0.840480672,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.358994046,1,0.066327419
0,1,1,1,0,0,1,-1.339796992,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.253330037,0,1.61370124
1,0,1,0,1,0,0,-0.159921122,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,-0.191696148,1,-0.055833672
1,0,1,1,0,0,1,-1.309884646,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.68825264,1,-0.096554036
0,0,0,0,0,1,0,0.865407627,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.650111984,0,-0.951681674
0,0,1,0,0,1,0,0.189056248,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.358398832,1,-0.503757673
0,0,0,0,1,0,0,-1.012422983,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,-0.752732188,1,-0.544478037
0,0,0,0,1,1,0,1.339019772,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,2.043425728,0,1.328658694
0,1,1,1,0,0,1,-1.510962083,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.741371611,0,-0.096554036
1,0,0,1,0,0,1,-1.515947474,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.952479813,1,-1.073842765
0,0,0,0,0,0,0,-0.444088409,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.964656587,0,-1.23672422
0,0,1,0,0,0,0,0.235586564,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0.681457964,1,0.84001433
0,0,0,0,0,1,0,0.353574151,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,-0.772188555,1,-1.033122401
1,0,1,0,0,0,0,-0.500589507,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.299169026,0,1.16577724
1,0,0,0,0,0,0,-0.64848944,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.432870887,1,1.532260513
0,0,0,0,1,0,0,0.46491455,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.56822759,0,-0.788800219
1,0,0,0,1,1,0,0.559636979,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.234689478,1,0.107047783
0,0,0,0,0,1,0,0.187394451,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,-0.939067714,0,-1.23672422
0,0,0,0,0,1,0,0.366868527,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.898699061,0,-1.196003856
0,0,0,0,0,1,0,0.376839309,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.893713643,0,-1.196003856
1,0,0,0,0,1,0,0.971762635,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.532640941,0,1.206497603
0,1,1,0,1,1,0,1.302460238,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,2.309351473,1,1.61370124
0,1,0,1,0,0,1,-1.489358722,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,-0.462585252,1,1.247217967
0,0,0,0,0,1,0,0.217306797,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,-0.394465907,1,-0.503757673
1,0,0,0,1,1,0,1.530126427,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0.685163939,0,0.107047783
0,0,0,0,0,1,0,0.144187729,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,-0.356722319,1,-0.463037309
1,0,0,0,0,1,0,1.041558109,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1.640400979,1,1.206497603
0,0,0,0,0,0,0,-0.530501853,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.68966444,0,-0.707359492
0,0,0,0,0,0,0,-0.472338958,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.242410258,0,0.921455057
0,0,0,0,0,0,0,-0.668431004,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.799012753,0,-0.870240946
0,0,1,0,1,1,0,0.78065598,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,-0.362943063,0,-0.625918764
1,0,0,1,0,0,1,-1.505976692,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.417782665,0,1.16577724
0,1,0,0,1,0,0,0.815553717,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1.811228765,0,1.572980877
0,0,0,0,0,1,0,0.174100075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.939839792,0,-1.23672422
0,1,0,1,0,0,1,-1.51262388,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.708282551,1,0.107047783
0,0,0,0,0,1,0,0.190718045,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.493115424,0,-0.625918764
0,0,0,0,0,1,0,1.083103034,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.072266701,0,-0.463037309
0,1,0,1,0,0,1,-1.499329504,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.600787225,0,0.595692147
0,0,0,1,0,0,1,-1.459446376,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.975598036,0,-1.196003856
0,0,0,1,0,0,1,-1.499329504,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.97720837,1,-1.196003856
0,1,0,1,0,0,1,-1.509300286,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,-0.633567454,1,0.473531056
0,0,0,0,0,0,0,-0.690034365,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.987951285,0,-1.277444584
1,0,1,0,1,1,0,0.985057011,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0.887691045,0,0.473531056
0,0,1,1,0,0,1,-1.291604879,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,-0.947803226,1,-1.114563129
0,0,0,0,0,0,0,-0.302835664,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.389458429,1,-0.340876218
0,0,1,0,0,1,0,0.162467496,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.976634827,0,-1.277444584
0,0,0,0,0,1,0,0.353574151,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.398348357,0,-0.5851984
0,0,0,0,1,1,0,1.191119839,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.539616583,0,-0.91096131
0,1,0,0,1,0,0,0.207336015,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0.927772926,0,1.328658694
0,0,0,0,0,1,0,0.705875115,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,-0.969421412,0,-1.277444584
1,0,0,0,1,1,0,1.402168058,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1.545126546,0,0.84001433
1,0,0,1,0,0,1,-1.447813797,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.984399726,1,-1.196003856
0,1,0,0,0,0,0,-0.123361588,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,-0.116870754,1,0.025607055
0,0,0,0,0,0,0,-1.168631901,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.972311189,1,-1.196003856
1,0,0,0,1,0,0,0.504797678,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0.19588704,0,0.066327419
0,1,1,1,0,0,1,-1.497667707,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.891044458,0,-0.748079855
0,0,0,1,0,0,1,-1.477726143,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.885860506,0,-0.788800219
1,0,0,0,1,0,0,-0.161582919,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.23530714,1,0.554971784
1,0,1,1,0,0,1,-1.343120586,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.769784084,1,-0.381596582
0,1,1,1,0,0,1,-1.49600591,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.588720748,0,0.595692147
0,0,1,0,0,0,0,-0.480647943,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.633765988,1,-0.625918764
0,0,1,0,0,1,0,1.024940139,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1.103056706,0,0.677132875
0,0,0,0,0,0,0,-0.48230974,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0.315073834,1,1.084336512
0,1,0,0,1,0,0,0.684271754,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1.594495423,0,1.491540149
1,0,0,0,1,0,0,-0.769800621,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.799740712,1,-0.870240946
0,0,0,0,0,0,0,-0.435779424,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.775960708,1,-0.91096131
0,1,1,1,0,0,1,-1.354753165,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,-0.888397334,1,-0.829520583
0,0,0,0,0,1,0,1.199428824,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1.083865051,1,0.51425142
0,0,1,0,1,0,0,-0.163244716,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0.025676916,0,0.269929238
0,1,0,1,0,0,1,-1.306561052,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,-0.217792387,1,1.572980877
0,1,1,1,0,0,1,-1.358076759,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.28981624,1,1.572980877
1,0,1,1,0,0,1,-1.349767774,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.654281205,0,0.025607055
0,0,0,0,0,1,0,0.363544933,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1.225420049,1,1.410099422
0,0,1,0,1,0,0,-0.816330937,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.368171134,1,0.18848851
0,0,1,0,0,1,0,0.656021205,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.869822952,1,0.677132875
0,0,0,0,0,0,0,-0.462368176,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-0.801505462,0,-0.951681674
0,1,0,0,1,1,0,0.891996379,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1.034363817,1,0.799293966
1,0,0,0,0,1,0,1.134618741,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2.009741065,0,1.532260513
0,0,0,0,0,1,0,0.672639175,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.969862599,1,-1.277444584
0,0,0,0,0,1,0,0.471561738,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.521241125,0,-0.748079855
0,0,0,0,0,0,0,-0.680063583,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.987818929,1,-1.277444584
0,0,0,1,0,0,1,-1.481049737,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.998451547,1,-1.277444584
1,0,0,0,0,1,0,0.513106663,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.888683716,0,0.799293966
0,0,0,0,1,0,0,-0.128346979,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.824667804,1,-1.073842765
0,0,0,0,0,0,0,-1.015746577,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.89415483,1,-1.033122401
0,0,0,0,1,1,0,0.679286363,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.743863931,0,0.595692147
1,0,0,0,1,1,0,0.744096446,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,-0.004059119,0,-0.259435491
0,0,1,0,0,0,0,-0.347704183,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.435231629,1,-0.300155854
0,1,0,1,0,0,1,-1.517609271,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.447562818,1,1.491540149
0,1,0,0,1,1,0,1.59493651,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,2.607108893,0,1.61370124
0,0,0,1,0,0,1,-1.489358722,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.981223176,1,-1.155283493
0,1,1,1,0,0,1,-1.504314895,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.500946502,1,1.084336512
0,1,0,0,1,0,0,0.026200142,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.916897655,1,1.410099422
0,0,0,0,0,1,0,0.466576347,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,-0.12229736,0,-0.259435491
1,0,0,0,1,0,0,0.446634783,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.090156853,0,-0.218715127
0,1,1,0,1,1,0,1.34566696,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2.349962779,1,1.61370124
0,0,0,0,1,1,0,0.81389192,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,-0.792483179,0,-1.073842765
0,1,1,1,0,0,1,-1.466093564,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.469798667,1,1.206497603
1,0,0,0,0,0,0,0.130893353,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,-0.382553845,1,-0.503757673
0,0,0,0,1,0,0,0.461590956,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.794137632,1,-1.073842765
0,1,0,1,0,0,1,-1.32982621,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.462673489,1,0.758573602
0,1,1,1,0,0,1,-1.49600591,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.428702054,0,1.16577724
0,0,0,0,1,1,0,0.808906529,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1.471360002,1,1.206497603
0,1,0,0,0,1,0,0.662668393,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.721447116,0,1.61370124
0,0,0,0,1,1,0,1.104706395,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,-0.46123963,1,-0.788800219
0,0,0,0,1,1,0,0.986718808,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.787608057,1,-1.114563129
0,0,0,0,1,1,0,1.337357975,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,-0.877455884,1,-1.196003856
0,0,0,0,1,1,0,0.966777244,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0.043346474,0,-0.259435491
0,0,0,0,0,0,0,-0.161582919,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,-0.659553395,1,-0.788800219
0,1,1,1,0,0,1,-1.489358722,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.673649335,0,0.229208874
0,0,0,0,0,1,0,0.639403235,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,-0.736739142,0,-0.992402038
0,0,1,0,1,1,0,1.466978141,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0.592029265,1,0.066327419
0,0,0,0,1,0,0,-1.035688141,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.764556012,1,-0.5851984
1,0,1,0,1,1,0,0.700889724,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1.107600937,1,0.962175421
0,0,0,0,0,0,0,-0.994143216,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.448290778,0,0.147768147
0,0,0,0,1,0,0,-0.53216365,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,-0.812270436,0,-0.951681674
0,0,0,0,1,1,0,0.667653784,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.969928777,1,-1.277444584
0,0,0,0,0,0,0,-0.269599724,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.718451922,1,-0.829520583
0,0,1,0,1,1,0,1.014969357,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1.448925619,0,1.002895785
1,0,0,0,1,0,0,0.303720241,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.387031509,0,0.392090329
0,1,1,1,0,0,1,-1.338135195,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.680752453,0,0.025607055
0,1,0,0,0,1,0,0.659344799,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.51014038,1,1.532260513
0,0,0,0,0,0,0,-0.658460222,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.353854212,0,1.450819786
0,0,1,0,0,0,0,-1.331488007,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.996466203,1,-1.277444584
0,0,0,0,0,1,0,1.181149057,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.555057755,0,0.18848851
0,0,1,1,0,0,1,-1.306561052,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.970215549,0,-1.155283493
0,0,0,0,0,0,0,-0.467353567,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.984995329,1,-1.277444584
0,0,0,0,1,0,0,-0.324439025,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,-0.493137484,1,-0.503757673
0,1,1,0,0,0,0,0.120922571,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1.134756025,1,1.61370124
0,0,0,0,1,1,0,0.835495281,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.231005562,0,-0.055833672
0,0,0,0,0,1,0,0.458267362,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,-0.379708186,1,-0.5851984
0,0,0,0,0,0,0,-0.322777228,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.739055377,1,-0.870240946
0,1,1,1,0,0,1,-1.494344113,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.724407953,0,0.025607055
1,0,0,0,0,1,0,0.654359408,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1.180551284,0,1.206497603
0,0,0,0,1,0,0,-0.959245479,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.991524904,0,-1.277444584
0,0,0,0,0,1,0,0.53138643,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.424422536,1,-0.666639128
1,0,1,0,1,0,0,0.461590956,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,-0.273337888,1,-0.422316946
0,0,1,0,1,0,0,-0.10009643,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.326853539,0,0.677132875
1,0,1,0,1,0,0,-0.035286347,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,-0.041824766,1,0.147768147
0,0,0,0,1,1,0,1.152898508,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0.818292256,1,0.392090329
0,0,0,0,0,0,0,-1.314870037,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.962141818,1,-1.155283493
1,0,0,0,0,0,0,0.308705632,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,-0.622361292,0,-0.829520583
0,0,0,0,1,1,0,0.759052619,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.194541418,0,-0.055833672
0,0,0,0,0,1,0,0.810568326,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,-0.825042814,1,-1.114563129
0,1,1,1,0,0,1,-1.487696925,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.401083719,1,1.369379058
0,0,0,0,0,0,0,-0.324439025,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,-0.673340504,0,-0.707359492
0,1,0,0,1,1,0,1.317416411,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1.945349755,1,1.287938331
0,0,1,1,0,0,1,-1.486035128,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,-0.910964072,1,-0.91096131
0,0,1,0,0,1,0,0.83050989,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,-0.738768605,1,-1.033122401
0,0,0,0,0,0,0,-1.012422983,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.564080428,1,-0.1372744
0,1,0,1,0,0,1,-1.466093564,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.510762923,1,1.002895785
0,0,0,0,0,1,0,0.64771222,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.690149357,0,0.554971784
0,1,0,1,0,0,1,-1.499329504,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.575882193,1,0.84001433
1,0,0,0,0,0,0,0.501474084,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-0.395282104,0,-0.625918764
0,1,1,1,0,0,1,-1.481049737,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.678215625,0,0.229208874
1,0,0,1,0,0,1,-1.494344113,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.872977832,1,-0.707359492
0,0,0,0,0,0,0,-0.478986146,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,-0.522564688,0,-0.422316946
0,0,0,0,0,1,0,0.677624566,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,-0.504762773,1,-0.748079855
1,0,0,0,1,0,0,0.326985399,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.920162442,0,1.002895785
0,0,0,0,0,1,0,0.478208926,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,-0.642192669,1,-0.870240946
0,1,1,1,0,0,1,-1.476064346,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.998385369,0,-1.277444584
0,1,1,1,0,0,1,-1.452799188,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.891750358,1,-0.829520583
0,0,0,0,0,1,0,0.991704199,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,-0.884029578,1,-1.196003856
0,0,1,0,0,1,0,0.995027793,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.542307438,1,0.147768147
0,0,0,0,0,1,0,0.98007162,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.352972226,1,-0.666639128
1,0,1,0,1,0,0,0.255528128,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1.045856751,1,1.328658694
0,0,0,0,0,1,0,0.338617978,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.940413336,1,-1.23672422
0,0,0,0,1,1,0,1.344005163,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0.934192203,0,0.392090329
0,1,1,0,1,1,0,1.568347758,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,2.536739492,1,1.61370124
0,1,0,1,0,0,1,-1.492682316,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.454268868,1,1.206497603
0,0,0,0,0,1,0,0.83050989,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.763541281,0,-1.073842765
0,1,0,1,0,0,1,-1.486035128,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.55029332,1,0.636412511
0,1,0,0,1,1,0,1.468639938,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0.768636607,1,0.107047783
1,0,1,1,0,0,1,-1.499329504,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.597765091,1,0.799293966
0,0,0,0,0,0,0,-1.324840819,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.996377966,0,-1.277444584
0,0,0,0,0,1,0,0.601181904,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,-0.804307003,1,-1.073842765
0,1,0,0,1,0,0,0.945173883,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1.863068293,0,1.572980877
1,0,1,0,1,1,0,0.665991987,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.462536252,0,1.410099422
1,0,0,0,0,0,0,0.23226297,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0.922633092,1,1.125056876
0,0,1,0,0,0,0,-1.143704946,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-0.707907542,1,-0.381596582
1,0,1,0,1,0,0,-0.329424416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.040412966,1,0.269929238
1,0,1,1,0,0,1,-1.504314895,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.901588839,1,-0.707359492
